time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2022-07-20 06:21:53.977 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23425765176,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,17,17,10,17, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,241761496,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 06:22:53.983 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23423573816,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,18,18,14,18, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,243627768,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 06:23:53.987 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23422017336,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,15,15,9,15, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,245059128,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 06:24:53.992 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23422172984,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,15,15,14,15, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,246237056,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 06:25:54.000 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23419666232,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,17,17,9,17, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,248099984,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 06:26:54.007 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23423201080,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,19,19,17,19, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,248953672,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 06:27:54.015 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23423590200,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,20,20,18,20, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,250031712,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 06:28:54.022 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23422824248,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,19,19,13,19, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,250317104,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 06:29:54.029 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23422267192,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,17,17,10,17, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,251331720, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 06:30:54.036 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23421194040,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,16,16,14,16, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,251900688,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 06:31:54.045 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23420903224,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,20,20,18,20, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,252622080, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 06:32:54.052 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23420944184,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,15,15,14,15, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,253192848,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 06:33:54.057 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23421656888,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,18,18,11,18, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,255044864,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 06:34:54.062 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23420329784,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,15,15,14,15, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,255898480, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 06:35:54.069 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23419465528,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,16,16,15,16, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,257804752,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 06:36:54.078 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23435214648,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,17,17,15,17, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,259309768,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 06:37:54.081 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23434313528,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,15,15,13,15, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,260316616,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 06:38:54.085 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23435153208,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,21,21,19,21, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,261626344,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 06:39:54.090 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23436762936,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,20,20,12,20, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,263663120,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 06:40:54.096 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23435874104,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,18,18,12,18, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,264669752,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 06:41:54.101 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23435759416,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,17,17,10,17, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,264955144, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 06:42:54.107 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23435542328,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,13,13,9,13, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,265959376, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 06:43:54.112 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23433355064,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,15,15,10,15, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,266942432,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 06:44:54.117 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23433240376,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,19,19,6,19, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,267663712,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 06:45:54.123 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23433105208,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,19,19,11,19, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,267949112,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 06:46:54.128 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23432986424,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,16,16,15,16, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,269238624,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 06:47:54.132 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23430799160,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,19,19,17,19, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,270163760,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 06:48:54.137 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23429988152,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,18,18,16,18, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,272013144,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 06:49:54.144 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23424933688,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,18,18,16,18, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,272298520,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 06:50:54.151 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23425929016,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,14,14,14,14, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,273302688,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 06:51:54.155 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23425752888,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,19,19,15,19, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,274153192, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 06:52:54.160 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23426117432,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,18,18,16,18, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,276650696,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 06:53:54.163 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23426776888,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,16,16,15,16, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,277794912, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 06:54:54.169 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23426621240,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,14,14,14,14, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,279977144,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 06:55:54.175 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23428804408,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,13,13,4,13, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,280679736,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 06:56:54.182 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23428796216,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,18,18,15,18, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,281726136,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2022-07-20 06:57:54.188 UTC, , , , , , , , , ,125,3298781,152256,672, ,34, ,12, , , , , , , , , ,34,7, , , ,27,13,21, , , , , , , , , , , ,1, , , ,3298781,429776,18, ,429452, , , , ,430344,23428501304,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,430344,1658296913208,,, , , , , , , , , ,3145728,430314,17,17,16,17, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,282933448,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
